id,term,category,weight
6603,peanut butter banana prata,positive,0.555
6657,pepsi cola,positive,0.555
6813,pisang,positive,0.555
7042,prestige,positive,0.555
7454,roti prata,positive,0.555
7612,satisfied,positive,0.555
8433,step toes,positive,0.555
8761,tako,positive,0.555
8994,thangachi,positive,0.555
9222,treasure time,positive,0.555
9239,tropical,positive,0.555
9282,tumpeng,positive,0.555
9859,wu hua guo,positive,0.555
9920,yolo,positive,0.555
9937,young female,positive,0.555
9945,younger sister,positive,0.555
54,accuracy,positive,0.554
288,agar,positive,0.554
311,ah bu,positive,0.554
410,alcohol,positive,0.554
892,beer,positive,0.554
1814,classic variety,positive,0.554
1950,concluded,positive,0.554
2446,dodgeball,positive,0.554
2614,edmw,positive,0.554
2615,edmwer,positive,0.554
2635,egg onion prata,positive,0.554
2698,ended,positive,0.554
3410,gongxi raya,positive,0.554
3523,guinness,positive,0.554
3648,hay mee,positive,0.554
3708,hentam bola,positive,0.554
3803,holy month,positive,0.554
3829,hor liao,positive,0.554
4426,kangkong,positive,0.554
4873,kuih laba,positive,0.554
5839,mooncake,positive,0.554
5989,nasi jenganan,positive,0.554
6189,oatmeal coating,positive,0.554
6190,oatmeal mexico,positive,0.554
6262,onion,positive,0.554
6315,orh gao,positive,0.554
6322,otah,positive,0.554
6840,plaster prata,positive,0.554
7011,prawn noodle soup,positive,0.554
7200,ramadhan,positive,0.554
8233,soup stock,positive,0.554
8345,steali,positive,0.554
8472,stout,positive,0.554
9672,water spinach,positive,0.554
9810,woman,positive,0.554
15,abang,positive,0.553
375,ai zai,positive,0.553
529,apollo layer cake,positive,0.553
753,badan berg,positive,0.553
999,big build,positive,0.553
1032,biscuit piring,positive,0.553
1046,black bean sauce,positive,0.553
1050,black leather shoe,positive,0.553
1344,buffed body,positive,0.553
1419,calm down,positive,0.553
2014,cool down,positive,0.553
2059,cream,positive,0.553
2656,elder friend,positive,0.553
2659,elder relative,positive,0.553
2947,fetch,positive,0.553
3504,groundnut,positive,0.553
3694,helpful,positive,0.553
3835,horlicks dinosaur,positive,0.553
3838,horlicks powder,positive,0.553
3911,husband,positive,0.553
3936,ice soursop,positive,0.553
4734,kiwi,positive,0.553
5641,member,positive,0.553
5924,muscular,positive,0.553
6218,offer ride,positive,0.553
6605,peanut soup,positive,0.553
6884,polish,positive,0.553
7551,sambal goreng,positive,0.553
7886,shoe shine,positive,0.553
8237,soursop puree,positive,0.553
8244,soybean sauce,positive,0.553
8250,spare time,positive,0.553
8288,sponge cakes,positive,0.553
9061,tidak apa,positive,0.553
9820,woo hoo,positive,0.553
49,accompany,positive,0.552
244,acts of generosity,positive,0.552
768,baik hati,positive,0.552
897,befriend,positive,0.552
1340,buddhist festival,positive,0.552
1918,companion,positive,0.552
1962,confidant,positive,0.552
2205,decision-making,positive,0.552
2587,easy-going,positive,0.552
2841,fair game,positive,0.552
3141,friend,positive,0.552
3640,haw flakes,positive,0.552
3802,holy day,positive,0.552
4037,include people,positive,0.552
4176,invite,positive,0.552
4242,jemput jemput,positive,0.552
4264,jiak hong,positive,0.552
4288,jio,positive,0.552
6065,nice,positive,0.552
6127,no tension,positive,0.552
6412,owa peya som,positive,0.552
6568,pastel color,positive,0.552
6995,prata ais krim,positive,0.552
7284,relax,positive,0.552
8159,snow skin,positive,0.552
8196,solid,positive,0.552
9312,uh uh sia,positive,0.552
9584,vesak day,positive,0.552
1290,buah susu,positive,0.551
1559,chapteh,positive,0.551
1660,chickadees,positive,0.551
2925,feathered toy,positive,0.551
2945,fermented soybean paste,positive,0.551
3381,god is great,positive,0.551
3382,god is perfect,positive,0.551
3604,hard sausage,positive,0.551
3875,hua hee tio ho,positive,0.551
4702,kick,positive,0.551
4930,kway teow goreng,positive,0.551
5286,loving,positive,0.551
5325,lupcheong,positive,0.551
5568,maternal uncle,positive,0.551
5627,mei nu,positive,0.551
6296,orange fruit,positive,0.551
6564,passion fruit,positive,0.551
6572,paternal uncle,positive,0.551
6958,positive attitude,positive,0.551
7247,red color,positive,0.551
8548,subhanallah,positive,0.551
8849,tau cheo,positive,0.551
9059,tian mi mi,positive,0.551
9348,uncle add,positive,0.551
9834,worship,positive,0.551
377,aim,positive,0.55
389,air suam,positive,0.55
1174,boiled water,positive,0.55
1287,buah cheri,positive,0.55
1562,char koay kak,positive,0.55
1643,cherry,positive,0.55
1819,claypot rice,positive,0.55
1853,co-owner,positive,0.55
2177,dark soy sauce,positive,0.55
2943,fermented soybean,positive,0.55
3022,flavored rice,positive,0.55
3184,full tank,positive,0.55
4249,ji ba ho,positive,0.55
4348,kailan,positive,0.55
4479,ke ai,positive,0.55
4780,kopi kosong,positive,0.55
5205,lo shee fun,positive,0.55
5314,lukewarm,positive,0.55
5703,mild flavor,positive,0.55
6757,pew pew,positive,0.55
7033,prepared,positive,0.55
7241,red bean,positive,0.55
7250,red fruit,positive,0.55
7384,rice cake,positive,0.55
7720,sei,positive,0.55
7887,shoot,positive,0.55
7916,shuai ge,positive,0.55
8186,soft texture,positive,0.55
8239,soy cheese,positive,0.55
8293,sports drink,positive,0.55
8653,sweet potato,positive,0.55
8661,sweetened syrup,positive,0.55
8803,tang shui,positive,0.55
9193,towkay neo,positive,0.55
9420,unflavored,positive,0.55
9890,yam,positive,0.55
139,act of faith,positive,0.549
283,after fasting,positive,0.549
609,assam laksa,positive,0.549
790,bamboo,positive,0.549
841,baru,positive,0.549
885,beef ball,positive,0.549
1039,bismillah,positive,0.549
1231,braised gravy,positive,0.549
1234,brand new,positive,0.549
1609,chee cheong fun,positive,0.549
2704,endurance,positive,0.549
3415,good condition,positive,0.549
3429,good memory,positive,0.549
3492,grill,positive,0.549
3512,gu zao wei,positive,0.549
3615,hari raya puasa,positive,0.549
3770,hit aeroplane,positive,0.549
3927,ice cream prata,positive,0.549
4022,in the name of god,positive,0.549
4467,kaya filling,positive,0.549
4471,kaya puff,positive,0.549
4928,kway chap,positive,0.549
5062,latest edition,positive,0.549
5716,milo,positive,0.549
6048,new,positive,0.549
6169,novel,positive,0.549
6244,olden days,positive,0.549
7592,sardine curry puff,positive,0.549
7608,satay stick,positive,0.549
8058,skewer,positive,0.549
8355,steamed dough piece,positive,0.549
8437,stewed pig offal,positive,0.549
8659,sweet soy sauce,positive,0.549
8674,syrup,positive,0.549
8842,taste,positive,0.549
8946,teng teng,positive,0.549
9229,triangular-shaped,positive,0.549
9706,well-wishes,positive,0.549
9821,wood,positive,0.549
44,acceptable,positive,0.548
777,bake in oven,positive,0.548
851,batik,positive,0.548
1181,boleh tahan,positive,0.548
1600,checkered pattern,positive,0.548
1700,chin chow,positive,0.548
1855,coagulated soybean,positive,0.548
2201,decent,positive,0.548
3056,foochow fishball,positive,0.548
3225,gamsahamnida,positive,0.548
3419,good food,positive,0.548
3466,grass jelly,positive,0.548
3582,hao chi,positive,0.548
3780,ho jiak,positive,0.548
4195,islam,positive,0.548
4254,ji seow,positive,0.548
4297,joayo,positive,0.548
4397,kam tong,positive,0.548
4721,kind-hearted,positive,0.548
4788,kopi poh,positive,0.548
4856,kuih cubit,positive,0.548
5089,leavened dough,positive,0.548
5428,malay costume,positive,0.548
5746,minced fish meat,positive,0.548
5749,minced pork filling,positive,0.548
5814,modesty,positive,0.548
5948,naan,positive,0.548
6255,ondeh ondeh,positive,0.548
6498,panchan,positive,0.548
6751,petai,positive,0.548
7453,roti kirai,positive,0.548
7600,sarung cloth,positive,0.548
7614,satisfying,positive,0.548
7839,shake,positive,0.548
8297,springy texture,positive,0.548
8660,sweet syrup,positive,0.548
8843,tasty,positive,0.548
8853,tau fu fa,positive,0.548
8926,telekung,positive,0.548
9025,thinner coffee,positive,0.548
9840,woven fabric,positive,0.548
369,ai piak piak mai,positive,0.547
1425,can is can,positive,0.547
1554,chap go mei,positive,0.547
1996,contented,positive,0.547
2632,egg,positive,0.547
3032,flip eraser,positive,0.547
3058,food to go,positive,0.547
3177,fulfilled,positive,0.547
3251,garang,positive,0.547
3274,gem,positive,0.547
3388,gold,positive,0.547
4101,influential,positive,0.547
4282,jiayou,positive,0.547
4396,kam muan,positive,0.547
4443,karipaf kentang,positive,0.547
4839,kuih bahulu pandan,positive,0.547
4922,kuti,positive,0.547
5229,longan,positive,0.547
5853,motivation,positive,0.547
6425,pack food,positive,0.547
6427,packet,positive,0.547
6963,potato,positive,0.547
7021,precious,positive,0.547
7085,provide support,positive,0.547
7224,reassure,positive,0.547
8294,spot on,positive,0.547
8638,swee swee,positive,0.547
8995,thangam,positive,0.547
9192,towkay,positive,0.547
1182,bolster,positive,0.546
1261,bright color,positive,0.546
1389,butter filling,positive,0.546
1502,celebration,positive,0.546
1683,childhood,positive,0.546
1720,chinese festival,positive,0.546
1775,chou chou,positive,0.546
1829,climb,positive,0.546
1877,coffee coating,positive,0.546
1880,coffee mexico,positive,0.546
1908,comfort,positive,0.546
2215,deepavali,positive,0.546
2258,desire attention,positive,0.546
2450,dodol durian,positive,0.546
2469,dote,positive,0.546
2865,family feast,positive,0.546
2867,family reunion,positive,0.546
2946,festival of lights,positive,0.546
3886,hug,positive,0.546
4013,improve shooting,positive,0.546
5024,lantern,positive,0.546
5025,lantern festival,positive,0.546
5159,lighted lamp,positive,0.546
5201,live firing,positive,0.546
5498,manja,positive,0.546
6275,open one eye close one eye,positive,0.546
6489,pampered,positive,0.546
7207,range,positive,0.546
7888,shooting drill,positive,0.546
8063,skilful,positive,0.546
8188,soft toy,positive,0.546
8318,standard,positive,0.546
8762,takoyaki,positive,0.546
8782,tam tam,positive,0.546
8839,target practice,positive,0.546
9996,zongzi,positive,0.546
278,affirm,positive,0.545
303,agree,positive,0.545
782,balik,positive,0.545
1194,boon lang sai,positive,0.545
1195,boost confidence,positive,0.545
1650,chi kek,positive,0.545
1678,chief,positive,0.545
1694,chillax,positive,0.545
1836,close-knit,positive,0.545
1917,community spirit,positive,0.545
1919,company,positive,0.545
1951,concur,positive,0.545
2013,cool,positive,0.545
2492,dress smartly,positive,0.545
2664,eldest brother,positive,0.545
2691,encourage,positive,0.545
2789,exhilirating,positive,0.545
2983,firm,positive,0.545
3027,flesy,positive,0.545
3524,guinness foerign extra stout,positive,0.545
3929,ice cream uncle,positive,0.545
3944,idiappam,positive,0.545
3985,imba,positive,0.545
4400,kampung,positive,0.545
4681,kiam chye fnb,positive,0.545
4740,knock off,positive,0.545
5034,lao da,positive,0.545
5157,light meal,positive,0.545
5239,look presentable,positive,0.545
5301,loyal friend,positive,0.545
5491,mangosteen,positive,0.545
5618,mee tai mak,positive,0.545
6142,noodle-like,positive,0.545
6864,pledge loyalty,positive,0.545
7466,rouse,positive,0.545
7596,sarpork,positive,0.545
7732,selar,positive,0.545
8128,smart mamat,positive,0.545
8193,soldier,positive,0.545
8448,stimulate,positive,0.545
8610,support,positive,0.545
8784,tamago boro,positive,0.545
9043,thrilling,positive,0.545
9240,tropical fruit,positive,0.545
9888,ya siol,positive,0.545
36,abundant reward,positive,0.544
358,ai gia steady mai,positive,0.544
430,also boleh,positive,0.544
996,big-sized,positive,0.544
1711,chinese almanac,positive,0.544
1744,chio,positive,0.544
1910,comfortable life,positive,0.544
2062,creamy texture,positive,0.544
2434,divination,positive,0.544
2628,efficient worker,positive,0.544
2939,feng shui,positive,0.544
2987,fish dumpling,positive,0.544
3029,flexible schedule,positive,0.544
3112,free and easy,positive,0.544
3368,go easy,positive,0.544
3502,ground chili paste,positive,0.544
3520,guard,positive,0.544
3654,he kiao,positive,0.544
3938,iced gem,positive,0.544
4062,independent travel,positive,0.544
4211,jaga,positive,0.544
4220,jangan catastrophe,positive,0.544
4779,kopi kia,positive,0.544
5236,look after,positive,0.544
5320,lunar calendar,positive,0.544
5681,meringue icing,positive,0.544
5745,minced fish,positive,0.544
5755,mingle,positive,0.544
5919,murah rezeki,positive,0.544
5940,mutton bone,positive,0.544
5942,mutton stock,positive,0.544
6403,oversee,positive,0.544
6461,pak tor,positive,0.544
6736,permanent residence,positive,0.544
6816,pisang kelat,positive,0.544
7074,prospective girlfriend,positive,0.544
7156,pyaar,positive,0.544
7245,red bean soup,positive,0.544
7337,reside,positive,0.544
7348,responsible,positive,0.544
7970,sightsee,positive,0.544
7974,sik fung,positive,0.544
8232,soup dumpling,positive,0.544
8333,stay,positive,0.544
8601,sup tulang,positive,0.544
9221,travel,positive,0.544
9284,tung shing,positive,0.544
9670,watch over,positive,0.544
9878,xiao man tou,positive,0.544
1754,chives,positive,0.543
2092,crunchy,positive,0.543
3143,friendly banter,positive,0.543
3359,glutinous rice flour,positive,0.543
3485,green bean soup,positive,0.543
4278,jian dui,positive,0.543
4281,jiao zi,positive,0.543
4495,keep in dark,positive,0.543
4896,kuih siput,positive,0.543
5372,mai ka li gong hor li gian,positive,0.543
5435,malay rojak,positive,0.543
6485,palembang laksan,positive,0.543
6486,palembang lakso,positive,0.543
6600,peanut,positive,0.543
7012,prawn noodles,positive,0.543
7016,prawn stock,positive,0.543
7552,sambal kangkong,positive,0.543
7576,sappe matter,positive,0.543
7630,savoury,positive,0.543
7992,simple task,positive,0.543
8140,snail-shape,positive,0.543
8206,song song gao jurong,positive,0.543
8268,spice,positive,0.543
8571,sugar syrup,positive,0.543
8698,tai ka ho,positive,0.543
9649,wantan mee,positive,0.543
9796,withhold information,positive,0.543
9993,zi cai,positive,0.543
1002,big eye,positive,0.542
1668,chicken floss,positive,0.542
1780,chrysanthemum tea,positive,0.542
1856,coarse,positive,0.542
2154,dabao food,positive,0.542
4855,kuih cincin,positive,0.542
5017,langsat,positive,0.542
5156,light gravy,positive,0.542
5613,mee siam,positive,0.542
6424,pacify,positive,0.542
6492,pan fried,positive,0.542
6962,pot sticker,positive,0.542
7311,rendang,positive,0.542
7463,round grains,positive,0.542
7637,sayang,positive,0.542
7639,sayur lodeh,positive,0.542
7771,semolina,positive,0.542
7796,serunding ayam,positive,0.542
7904,shredded chicken,positive,0.542
8269,spices,positive,0.542
8573,sugee,positive,0.542
8892,tee nya kueh,positive,0.542
9007,thick gravy,positive,0.542
9076,tik gong,positive,0.542
9085,tin can,positive,0.542
9121,tofu,positive,0.542
9260,tua liap,positive,0.542
9630,wa sai,positive,0.542
468,ang ku kueh,positive,0.541
675,awek,positive,0.541
863,bean sprouts,positive,0.541
886,beef floss,positive,0.541
889,beef serunding,positive,0.541
1341,buddy,positive,0.541
1841,close relationship,positive,0.541
1854,co owner,positive,0.541
2008,cooked rice,positive,0.541
2112,cup-shaped,positive,0.541
2148,da fei ji,positive,0.541
2649,ejaculation,positive,0.541
2784,execute task well,positive,0.541
2799,expert,positive,0.541
2800,expertise,positive,0.541
2901,fatt koh,positive,0.541
3005,flaky pastry,positive,0.541
3221,game partner,positive,0.541
3571,hand-made,positive,0.541
4164,intimate,positive,0.541
4351,kaki,positive,0.541
4887,kuih pie tee,positive,0.541
4960,lady boss,positive,0.541
5030,lao ban niang,positive,0.541
5511,margarine,positive,0.541
5533,masturbation,positive,0.541
5606,mee hoon kueh,positive,0.541
5615,mee soup,positive,0.541
5999,nasi putih,positive,0.541
6833,plain rice,positive,0.541
6862,pleasure,positive,0.541
6887,polite address term,positive,0.541
6943,pork floss,positive,0.541
6997,prata bomb,positive,0.541
7007,prata shop,positive,0.541
7151,putu mayam,positive,0.541
7240,red,positive,0.541
7537,salted egg yolk,positive,0.541
7587,saranghamnida,positive,0.541
7832,sexual stimulation,positive,0.541
7902,shredded bamboo shoot,positive,0.541
7903,shredded beef,positive,0.541
7906,shredded turnip,positive,0.541
7975,sik pau mei,positive,0.541
8012,singapore fried noodles,positive,0.541
8195,solicitous,positive,0.541
8338,steady hand,positive,0.541
8597,sup,positive,0.541
8650,sweet mung bean,positive,0.541
9009,thick soup,positive,0.541
9176,tortoise-shaped,positive,0.541
9248,trustworthy,positive,0.541
9307,tzai chiu,positive,0.541
9771,white rice,positive,0.541
9950,yuan yang pastry,positive,0.541
900,beggars chicken,positive,0.54
1408,cair hati,positive,0.54
2164,dance,positive,0.54
2990,fish muruku,positive,0.54
3229,gan dong,positive,0.54
3254,garlic chives,positive,0.54
3417,good deed,positive,0.54
3671,heaven,positive,0.54
